efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,e_l,TV
0.37159381219293686,0.026271209064366082,11.178270127890189,1.6117252866105918,0.04034208595921724,0.7506053268765134,3,1,0.1,5.180000000000001,0.2642857142857143,1,1,0.27,0.3,3000,3000,1,1,0.8,0.2642857142857143,0.2642857142857143,1,False,False,0.9,-1.0
0.36959202815741116,0.026913268932608578,11.000285254656811,1.58137673545285,0.03907267443790553,0.7533302710151586,3,1,0.1,6.1600000000000055,0.2693877551020408,1,1,0.27,0.3,3000,3000,1,1,0.8,0.2693877551020408,0.2693877551020408,1,False,False,0.9,-1.0
0.3676440945975562,0.027534856739053374,10.834612819975122,1.552098509632248,0.037828279574125594,0.756033398147089,3,1,0.1,7.5319999999999805,0.2744897959183673,1,1,0.27,0.3,3000,3000,1,1,0.8,0.2744897959183673,0.2744897959183673,1,False,False,0.9,-1.0
0.36574739924971794,0.028136383698190333,10.67999268029949,1.5238325548462202,0.03661068076750432,0.758714969241285,3,1,0.1,9.589999999999979,0.27959183673469384,1,1,0.27,0.3,3000,3000,1,1,0.8,0.27959183673469384,0.27959183673469384,1,False,False,0.9,-1.0
0.36389946159263686,0.02871828895074783,10.535310564278216,1.496524872304117,0.035421233351294205,0.7613752411210711,3,1,0.1,13.019999999999952,0.2846938775510204,1,1,0.27,0.3,3000,3000,1,1,0.8,0.2846938775510204,0.2846938775510204,1,False,False,0.9,-1.0
0.36209792689085873,0.029281031941280157,10.3995784682512,1.4701251819496335,0.034260929771794325,0.764014466546112,3,1,0.1,19.879999999999956,0.2897959183673469,1,1,0.27,0.3,3000,3000,1,1,0.8,0.2897959183673469,0.2897959183673469,1,False,False,0.9,-1.0
0.3603405605118739,0.02982508602215358,10.2719180865033,1.4445866187998468,0.03313045319722523,0.7666328942924687,3,1,0.1,40.45999999999967,0.29489795918367345,1,1,0.27,0.3,3000,3000,1,1,0.8,0.29489795918367345,0.29489795918367345,1,False,False,0.9,-1.0
0.35862524250415057,0.030350933118265817,10.151546751308725,1.4198654585771668,0.03203022434343831,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.3,0.3,1,False,False,0.9,-1.0
0.5457404270788278,4.5188543531421245e-07,38065.20503118798,7.921002244231117,0.00023411914100363257,0.5923344947735191,3,1,0.1,0.12727272727272726,0.05,1,1,0.27,0.3,3000,3000,1,1,0.8,0.05,0.05,1,False,False,0.9,-2.0
0.541431712219271,1.642898452298882e-06,15084.869970380856,7.20746165189764,0.00052748628805382,0.5944105546886083,3,1,0.1,0.14157303370786517,0.05510204081632653,1,1,0.27,0.3,3000,3000,1,1,0.8,0.05510204081632653,0.05510204081632653,1,False,False,0.9,-2.0
